gene	score
7367	12.7170598464522
5531	12.6941909658134
15423	12.6518342972754
2155	12.4882770056254
2555	12.4559973834476
18390	12.2359383082791
3420	12.1926236910939
18563	12.0108910999906
9039	11.9883445405377
3427	11.9161294443166
10673	11.8251790256845
14503	11.7640702422547
10679	11.6716583375518
5210	11.6147134930451
3424	11.5752500561954
19161	11.5609868065563
14773	11.5033387922751
743	11.4254930621953
8975	11.3996289025674
17061	11.1571815185636
18257	11.1136310710831
18708	11.109791398418
19351	11.0270852873987
11346	11.0156756352326
11555	10.9958853607556
3794	10.9906167552384
9043	10.9866180110256
7001	10.8994634288327
18183	10.8982983043622
7864	10.8691610162643
10762	10.8202615747508
3120	10.8073160104545
10672	10.7751383707929
11244	10.7603588047122
1586	10.7510648900909
9052	10.7384614998044
6409	10.7199656801172
6998	10.7015320237388
4834	10.7007495653312
15834	10.6775711485615
12177	10.644850962371
3681	10.6232550430103
1107	10.5946304924759
3568	10.5792615182242
4697	10.5529540670995
17481	10.5490460967504
3418	10.5351604722365
1664	10.4920486914313
9017	10.4833844675041
3393	10.4488724030823
11558	10.4465270753796
9021	10.4103885255944
3598	10.4076132067552
8266	10.388315156793
14181	10.3553157715756
12660	10.3445035673071
19195	10.3343651468825
3575	10.3320509364585
11647	10.2739894799253
3252	10.2682863037897
6076	10.2314802585692
11255	10.2059338172681
14214	10.205735125574
9176	10.196002470752
18273	10.19354979943
9031	10.1927405623418
5129	10.1701454899093
6114	10.1251633467036
19370	10.1149446884493
8289	10.1119941531894
1978	10.1089734434106
3416	10.1059938775396
1935	10.0970323846176
4980	10.080261575147
5300	10.0237617139347
3916	9.95722770753398
1146	9.87028844935186
7310	9.86222859181405
5854	9.81387343098977
18623	9.80316386786205
14621	9.78890325939543
14495	9.78432696030598
13662	9.75291984477458
16742	9.75209479613398
13540	9.7342024255814
1665	9.72868667157739
15986	9.71876332343501
16785	9.71659381382945
14067	9.71138948945659
12168	9.71107089680965
13419	9.69016849859103
1604	9.67606307081746
1126	9.66755455948611
15892	9.6573273026642
15833	9.64957276325819
3572	9.6463521921138
18562	9.64232143539111
5218	9.63503581624619
6327	9.63492600963695
19203	9.63446051271739
20185	9.63180485762405
4650	9.62702100482887
17734	9.62335496368007
5299	9.62029082207521
4420	9.60908134681306
14696	9.6083711735973
3586	9.56743953520696
20143	9.55980823700746
5783	9.55704087150884
1519	9.5487700442701
7120	9.54610723223893
1772	9.54436412737089
12665	9.50933663155956
11730	9.5053022866594
15977	9.50224623924246
5748	9.49425395672485
12180	9.48748181435355
15152	9.47941189790842
14724	9.4728341796841
4920	9.46739172156987
7525	9.45738795726327
6267	9.45228888514035
6271	9.44234980631791
13536	9.42660722250367
3573	9.41033080509117
8538	9.38243531014737
2617	9.37698149351992
6173	9.35672142625013
3251	9.33384451613467
3503	9.32948102737917
10270	9.32223030245534
6092	9.31791295286265
9012	9.3073742360866
6113	9.28866290915902
11556	9.24833449855447
18611	9.23961559300916
9016	9.23854970312024
2622	9.23736269223274
1141	9.21995905756484
10677	9.17594207903126
17290	9.170343547167
18919	9.16814762611516
3287	9.15513945814929
2139	9.1529616907298
3241	9.14926007799232
15975	9.14535566914654
3470	9.13926665235289
18187	9.13639947527172
5197	9.11716052673638
16786	9.1145976002606
13720	9.1077139116915
8447	9.10386648170324
10680	9.10109422732219
1012	9.0907605238555
3244	9.08839095031374
11554	9.08626695660828
9601	9.06494742058692
2336	9.03328167254954
17088	9.02781427048369
674	9.02392159644335
3659	8.99656381892672
1605	8.9832405339396
20017	8.96461944567082
7617	8.96104139857018
11515	8.96103779742529
12095	8.94697261671252
18833	8.94293329032611
5239	8.94127501145408
18409	8.93298405822256
5700	8.93093698888586
7710	8.92747499479745
1968	8.91905769341532
14494	8.90930759575919
3517	8.90553347239683
6115	8.89632319893785
1299	8.87523918762952
14771	8.86295430925818
16908	8.85849498271397
19383	8.85413372512276
2013	8.83289754543817
9174	8.81627727519298
14944	8.81221645205554
14720	8.80494135160418
14191	8.80268839838281
2095	8.79693152535783
7896	8.78880499860105
10681	8.74045717007004
11195	8.73458401450836
4835	8.73342585991761
9914	8.71064050190845
12199	8.69945080773112
2214	8.6978065880455
3253	8.68475444913553
14860	8.68234508914384
19783	8.68111024090717
20189	8.67322475942372
5306	8.66976219319321
15251	8.66098000031477
13257	8.64000103479132
12270	8.63498228036012
16414	8.62187744269773
3658	8.61964709943695
5666	8.61960468849478
13195	8.61578887482658
13642	8.61516105086205
10426	8.60300984507898
4295	8.60241211392927
6602	8.60079341244282
14187	8.58927481205812
10424	8.58029454546565
3396	8.56605286452913
3423	8.55436799945343
5638	8.54635336100095
3398	8.53423962487952
6179	8.53055819263351
19629	8.52983211985077
1587	8.49381515723497
2070	8.4909078517566
10935	8.45710548808382
14641	8.45350425881034
13763	8.44828690953915
18739	8.44397116252385
3205	8.43666402465789
13920	8.40791278650204
10610	8.39992632231497
3581	8.39100459746409
19889	8.36363355539829
17667	8.35705907852009
8884	8.35285471609884
9020	8.34190597164996
12074	8.33013750585821
5099	8.32818920876715
11199	8.31599422782734
19216	8.30406376608437
15943	8.2961783719324
7059	8.29390020416226
10714	8.28445700566084
10806	8.27852382297961
10546	8.26549107107723
13650	8.26130120193331
7000	8.23492279668613
2911	8.23116394803684
2766	8.22763673836173
14501	8.21891296680749
6140	8.2056088877492
8906	8.19383265691273
2703	8.18470193550008
15655	8.18456526708325
15657	8.16025065486134
14536	8.15892251234099
2992	8.14081519553885
1845	8.13820411090957
5097	8.13621818219711
9960	8.12567632125816
3107	8.09437841416157
1774	8.09162757579293
12057	8.07347478496713
3422	8.06956209708291
5820	8.06785832404805
599	8.03449130187626
9757	8.03245915177794
3578	8.03043968199725
8589	8.02478937495371
18224	8.01569485263128
13339	8.01038263711583
9026	7.98230055370347
7925	7.98026891432395
2575	7.97603339379771
15909	7.95992263378784
1296	7.95798723669172
16415	7.95358098957051
3580	7.94928152386792
5260	7.93040095322851
14497	7.92596613259494
18443	7.91736259532768
6999	7.91082737280309
9600	7.90370313442631
9027	7.89826825541815
6178	7.88986335115487
3579	7.8803298289101
15976	7.87353561030777
10268	7.85858065126517
