gene	score
1634	5.36096721294585
12487	5.07652555984853
12489	4.81647894749247
20049	4.5276319333632
6350	4.5241088113272
15001	4.51904594901779
12546	4.45822010607653
1976	4.38912764213526
15998	4.3662625016412
17506	4.24537955973274
12476	4.17691894310034
2498	4.12230073265089
4672	4.08011543778271
10080	3.97811802975411
7338	3.88171976663755
15677	3.8656249907939
20001	3.79275845279282
10006	3.78595723767672
10611	3.78533924707529
8432	3.76702756255247
19934	3.76606538375508
12438	3.73041696062949
2165	3.71363695706662
18446	3.68969066555896
5063	3.67453963071625
363	3.67336742126599
15203	3.66923793550216
6877	3.65621126872841
18468	3.64930545504338
3103	3.6441561975811
16518	3.62654229525748
12532	3.6221563867608
13040	3.6199639453045
7297	3.61904951589051
15010	3.61629556663492
13079	3.60520667428799
4683	3.58524864366036
4333	3.57998277255919
4600	3.57804512165459
19217	3.57530214214409
10703	3.54666341217418
7646	3.53118892263193
16737	3.52406237858881
2986	3.52053604998151
2422	3.47354837818383
19346	3.46809747327509
17203	3.44681296193313
6803	3.43611293230549
9858	3.42870630665638
6056	3.4268254890104
4669	3.42653128625666
1453	3.40975966023776
15647	3.38240092880436
7892	3.36390613183745
3423	3.35887515160232
12866	3.34983589459429
17885	3.33589718872856
18494	3.31275127481428
4633	3.3060621782866
566	3.30098617743546
14596	3.29269093005779
1515	3.2884144341341
14096	3.27587820020154
5301	3.27385855576155
4838	3.26608430353656
3108	3.24996867492128
16415	3.23577436110619
12727	3.2303589394266
7145	3.22905258584093
13698	3.22894948533508
2786	3.22420277363041
10399	3.21354446663328
6482	3.21049802136771
12398	3.20951147525393
10397	3.20485880342228
5974	3.18982929171013
8548	3.17000871334741
5423	3.16877776336291
5096	3.16574457037516
8496	3.16572881223958
14844	3.16494890670088
19375	3.15803248129905
9594	3.12861872514338
18261	3.12074709261321
14764	3.11726424289962
7736	3.1157062117624
2966	3.11431019903638
10671	3.10841971459405
18346	3.0925351380332
5126	3.08813870475646
12265	3.08350845631826
9151	3.08072760706671
10232	3.07505475547954
3955	3.07494558887752
5325	3.07010742100621
13778	3.0682399672069
4855	3.04352220094428
18014	3.04338521102849
11716	3.04123692363723
14615	3.03842538174234
9285	3.03554233895174
8595	3.0344413483384
19218	3.01841143668364
6105	3.01614397782524
12299	3.0159357509836
3110	3.01334452709522
7079	3.01006430964415
12486	3.0074675766905
1611	2.99520228254259
5853	2.9927510424519
2225	2.98527959474669
13849	2.9792003152892
8503	2.97488221736429
3023	2.97162263061407
17715	2.9706609271125
13269	2.96819071823844
8495	2.96634429651176
16879	2.96413091332753
5086	2.95957401831271
12100	2.95849963946054
15432	2.9554757566327
1576	2.95398974571112
2804	2.95037524067936
7129	2.9468710827102
19016	2.94196672794831
6643	2.93360022970072
10895	2.92895234631687
2611	2.92604603019007
10995	2.91358429784557
2396	2.90599933839276
16970	2.90246050769449
15594	2.89873837714377
16989	2.89849575634673
639	2.88772939736612
10112	2.88603751184142
17625	2.88201411062435
1267	2.88081003289485
2908	2.87926942484192
14121	2.87728002833107
2922	2.85986669547313
12844	2.85567897291806
11765	2.85348629003639
18686	2.84635673740468
5612	2.84239552336791
12857	2.84062723301835
1430	2.83555348287142
5059	2.83312197706526
10819	2.81822347303151
248	2.81778352293724
4610	2.81449769628618
13099	2.81198708512005
15100	2.81183112570357
17842	2.80929999464576
13397	2.80416231764906
910	2.79064493077987
2421	2.78671634327966
1484	2.78521456182387
9592	2.78063972438509
12528	2.77295689463122
12734	2.77241641820917
12250	2.7711209481967
6800	2.77106841108607
5195	2.76224363307437
16705	2.76001025792148
6738	2.75367002210579
19449	2.7528502942939
8575	2.75144281083896
70	2.75037278013687
6590	2.74882426138918
14956	2.74496173465627
14089	2.74406207225755
16986	2.74269519389872
17173	2.74031540577209
10686	2.73009545261467
15737	2.716404903937
12957	2.71610733617004
12145	2.71441081255193
13998	2.7119706158775
12564	2.7117281743209
1638	2.70813680232965
12764	2.70807849593547
14088	2.7062833487443
7262	2.70321724662905
16136	2.70317014478091
18299	2.69851454293635
553	2.69686051347524
12664	2.69622839054254
6627	2.6945474912412
11807	2.69194238272057
16381	2.6904483253675
4382	2.68765340385876
738	2.68524250260057
5803	2.68403553142679
19084	2.6808458058772
19263	2.67634673642432
12297	2.67569043868163
16538	2.67010694870725
11214	2.66900972419824
5008	2.66137673332336
2128	2.65819405663396
5057	2.65770672725952
13182	2.65738529905199
13721	2.65289259241938
4804	2.64716174603513
4191	2.64694119333469
10537	2.64387948074048
2759	2.6431115983662
15211	2.64115042652569
1568	2.64091746057041
18733	2.6379687036782
19143	2.63284308670849
15002	2.63154089960582
14751	2.62953177944372
7302	2.62952875094136
2989	2.62832535170312
3091	2.62799116640197
6440	2.62726859631224
7763	2.62585209653268
2185	2.62446537764973
1069	2.6240124997929
12670	2.62088620571433
7008	2.61973053530917
18158	2.61937910018738
3782	2.61826051042123
12275	2.61534045331272
15812	2.61290818852245
19045	2.60875220331649
10626	2.60527723898204
18826	2.60481763292654
19095	2.6044270599807
3041	2.60392537009326
13367	2.6029691452584
9106	2.59569517255585
278	2.59505881236632
3118	2.59131325577726
18116	2.59027092885258
420	2.59008130817421
2123	2.58850813749854
5508	2.58710137378247
13275	2.58585942579234
14182	2.58376237422308
3415	2.57760708438695
14193	2.57601249042027
18858	2.57561695965624
19748	2.57446449487902
3046	2.56732110924712
9960	2.56508952871862
37	2.55792011016315
17473	2.55786444218132
5380	2.55686873997603
19933	2.55683215599953
15545	2.55561250055834
14789	2.55487582492845
13487	2.5536415662421
12431	2.55196767159883
17108	2.54922480661146
5009	2.54715286276725
7117	2.5470926330299
9038	2.54658513464879
8924	2.54335184993134
14921	2.54078382016141
8798	2.53994116233413
5087	2.53896868392863
4376	2.5374458825429
19102	2.53720115531861
5660	2.53610730479622
4936	2.53287799365379
14624	2.53205095352526
10192	2.53035601664855
18068	2.52946444141359
14805	2.52796444922961
8094	2.5274261811257
15689	2.52694424493321
12485	2.52552438469695
18668	2.52417681987494
9298	2.52340334800556
13809	2.51787507131535
3379	2.51388831978745
4181	2.51247263308465
4861	2.50882099993681
8814	2.50636204057513
9620	2.50568347158273
12191	2.5056668447486
7199	2.50516417656721
14696	2.50320786932801
2449	2.50319311456626
19026	2.49858532255802
1794	2.49591474710876
17019	2.49456227852493
11523	2.49352343974538
12119	2.49310517215108
17911	2.49221383728966
12840	2.49128127639745
19202	2.48584632693918
19912	2.48560993748292
5078	2.48551319317594
2433	2.48506304370293
430	2.48395933740238
12317	2.48286422740204
1479	2.48101595477207
19125	2.479138616164
20026	2.47898057561291
10374	2.47463128207358
19005	2.47275455350547
14595	2.47074403854642
9744	2.46909198200534
3413	2.46900924488201
2768	2.46778528215576
13717	2.46688337704989
18132	2.46599868445357
17851	2.46502973219134
5426	2.46459495353618
4280	2.45970951990462
1304	2.45705939874765
13502	2.45442453494433
19567	2.45407035600193
18496	2.45370442910332
5202	2.45065583602702
16898	2.4476300005985
1716	2.44553436309738
14218	2.43935909797434
3467	2.43605577243984
14928	2.43322863791397
3436	2.42970009620256
9726	2.42718366272481
12464	2.42281856491255
18233	2.42150831581793
19737	2.42099686139603
1763	2.42057394906766
4259	2.41945909791497
9618	2.41533318133041
10527	2.41518072586241
13177	2.41446306391902
5110	2.41441179121881
13258	2.41380164467541
7098	2.41343625701638
15319	2.41208233595204
18801	2.41084296634098
14456	2.40986261352096
19345	2.40758662260986
17029	2.40606688251151
18685	2.40557969607043
11828	2.40258137483554
19100	2.40243493938213
15428	2.40054223609031
19928	2.3973571229003
2201	2.3959516694495
14256	2.39562484620071
16887	2.39291698665503
2187	2.39252460859131
2679	2.39139448109263
2406	2.38987477056286
3754	2.38929210825398
9931	2.38838102879466
4942	2.38648635686228
12592	2.38530818304645
18883	2.3839666224413
2174	2.38222535114202
4091	2.38216812356627
18559	2.37830225214984
9711	2.37817442498729
18389	2.37606051009338
3796	2.37593785364184
12473	2.37458984006636
1418	2.37186086716633
2515	2.37154819380567
628	2.37047533702056
16962	2.36865926501589
9687	2.36659236506248
12072	2.36184747867901
3672	2.35967466019382
13330	2.3585326107903
17504	2.35852200622689
17894	2.35789158268803
8991	2.35744317164628
8883	2.3571633236992
17024	2.35643958097394
5720	2.35525868112249
19347	2.35293054216952
12320	2.35278001460816
12022	2.35251851369383
2399	2.35242894830211
12268	2.35152394512031
6085	2.35145350329219
6696	2.35092646346745
2310	2.34879798304746
14027	2.34439784249879
15171	2.34268203140046
9118	2.34115236748062
6979	2.34086638976388
9707	2.33974958953803
16877	2.33964381075967
19011	2.33893691050021
15576	2.3353354171019
18969	2.33354693648176
6576	2.33297842017173
10442	2.33182271518561
19386	2.33099627457168
3961	2.32927498514141
13448	2.32920652199221
10027	2.32906789511603
13670	2.3284371893162
12429	2.32795531171973
10195	2.3271494554066
19892	2.32693498706682
11953	2.32532051807697
3168	2.32462921573866
18418	2.32390111149029
4300	2.3238590233012
4478	2.31926007541082
13346	2.31924188927565
3265	2.31723704792066
16343	2.31591975708772
1814	2.3150115289482
10145	2.311530135283
18462	2.31136891784888
13568	2.31056970990953
1218	2.3095331167158
18558	2.3094337937375
16746	2.30820053018648
1904	2.30566159960257
12502	2.30444802054917
1715	2.3043038091283
14651	2.30267751226762
16330	2.30225043843463
101	2.30146278745822
2923	2.30015413902289
17890	2.29755073455433
8502	2.29742778154737
12440	2.29668213310216
9010	2.29364515250851
15548	2.29281283424638
13977	2.28986905920496
2758	2.28908585384553
17338	2.28893715659493
20053	2.28705029563963
10265	2.28642369154776
6757	2.2862455989353
16137	2.28606958110072
19085	2.2859681583504
17353	2.28387596550243
13895	2.28383673132274
9089	2.28274997275043
8772	2.28237708761814
19795	2.28119342346215
826	2.28104160657604
10759	2.27889461422375
15571	2.27661543257589
6789	2.27638128756591
1419	2.2751342862947
3986	2.27311790390153
5817	2.27247092423809
2592	2.27180294116713
13481	2.2687373852608
4574	2.26730708908992
9398	2.26727364015139
19996	2.26640291758902
2115	2.2656383472226
19521	2.26558616006768
2270	2.26535527333318
10346	2.26521124262387
18540	2.26269577223644
4180	2.26257223763336
5260	2.26045518537264
2785	2.25926390831014
15164	2.25873966958001
12139	2.25564402305921
19669	2.2556139281135
3746	2.25537369081471
7551	2.25474502789789
16569	2.25449167060117
3487	2.25354850148662
14939	2.25137455315546
8219	2.24855568961923
19453	2.24820411926768
6547	2.24676863163919
9484	2.24480025849985
16878	2.2446781183735
7470	2.24170750487168
12456	2.23953839100428
17018	2.23936415889423
14428	2.23882300426877
19254	2.23831260284458
6130	2.23702629599145
15073	2.23591348844608
10388	2.23566953175956
14889	2.23242553813689
19122	2.23055865815762
16722	2.22911869206373
6670	2.22846544571036
17877	2.22698330409082
16332	2.22689362364152
13857	2.22687680960475
12739	2.22658919791766
116	2.22557341336547
4479	2.22530515647989
16204	2.22410656555085
3635	2.22409947670734
12468	2.22370827555274
366	2.22326136280143
15488	2.22296497352914
12649	2.2214596977957
18428	2.22083782167255
1925	2.22074744726018
19398	2.21975079587613
5094	2.21935289434476
9569	2.21919627592114
40	2.21545947698776
353	2.21525919506414
7595	2.21502268350185
7471	2.21458941895027
3585	2.21354381125906
2097	2.21186434958075
10649	2.21156577785096
15093	2.21124518042504
228	2.2077323562217
8651	2.20676123197686
4321	2.20606856737085
10821	2.20536992247549
11718	2.20524461427146
801	2.20517266934212
2764	2.20511127613375
14618	2.20489876061289
15006	2.20424237265097
12230	2.20395417420115
996	2.20382864447658
19743	2.20371944727405
7126	2.20313663443524
14086	2.20185236364836
8550	2.20132299180104
2993	2.20086181798943
7345	2.19992646460668
3923	2.19958536661766
17438	2.19662848446608
16589	2.19573654712594
11044	2.19473853232907
16181	2.19472509790493
13204	2.19344855087376
1160	2.19228138197309
18239	2.191790911659
13701	2.19123965536601
19826	2.1905960657747
9075	2.18847615265956
2797	2.18712324433842
3697	2.1848880988456
9605	2.18328099357237
16389	2.18263275741501
